"","MDCCode","DRGCode","DRGName","PDX","PPROC","age","ADX","LOS","CC","statusOut","APROC","bornWt"
"131","MDCD","DX13","口腔、牙齿有关疾患，伴合并症与伴随病                      ","(K13.501|B37.002|K08.101|K04.703|K13.207|Q37.001|K00.202|K00.001|K00.209|K13.702|B00.201|S03.002|K10.801|K14.004|K00.207|K07.204|K00.003|K14.003|K10.810|Q38.005|K05.205|K13.003|K04.008|K14.812|K05.107|K07.604|K12.108|K03.803|K04.203|Q38.503|K06.808|K02.901|K14.301|K12.214|S02.111|K12.216|K10.804|K00.501|Q18.401|K05.105|K07.106|K05.106|K05.204|K05.303|K09.004|K07.112|K07.013|K14.005|K14.802|K06.101|K13.710|S02.802|T18.002|K10.104|K05.202|K09.104|K09.007|K01.101|K05.501|K06.001|K14.502|K12.212|K04.701|K10.211|K12.215|K09.003|K13.406|K06.810|K02.301|K13.401|K10.004|K13.005|K06.812|K04.202|K00.607|K12.107|K07.206|K03.806|K02.403|K03.802|Q35.302|S02.691|K05.502|K07.014|K07.012|K09.802|K07.101|Q38.601|K05.111|Q36.901|K08.202|K01.001|K13.210|A69.001|K04.002|S02.631|K07.303|B00.205|K14.811|K08.802|K07.010|K04.201|K07.113|K12.103|K08.807|Q36.104|K03.808|S02.501|K04.006|Q38.201|K10.212|K14.002|K07.116|K12.009|K05.206|K07.102|K09.102|K09.801|K07.301|Q37.301|K13.101|K10.207|K07.302|K12.217|K10.802|K10.001|Q38.501|K05.110|K06.813|K04.502|E10.631|K13.202|K10.101|K00.801|K07.002|K05.504|K10.204|K09.006|Q38.302|K03.103|K07.901|Q38.001|K07.607|K04.702|K04.802|K12.106|S02.611|B37.884|K00.206|K04.805|K04.003|K13.706|K07.111|K10.809|Q38.003|K12.208|K09.204|K13.716|E11.631|K09.008|K10.808|K07.605|S02.681|S02.621|K04.004|K14.803|K13.704|K03.804|K07.401|K05.302|K08.103|Q18.501|K07.902|K14.501|K13.708|S01.532|Q35.301|K07.015|Q36.002|K04.007|K12.004|Q35.905|K13.720|Q36.101|Q36.001|B08.802|Q35.102|S02.601|K13.211|K09.807|Q18.601|K03.301|K06.802|K00.604|K03.401|K00.205|K10.205|Q38.304|Q36.902|B42.103|K04.602|K13.212|K07.115|K03.302|K14.901|K12.007|K13.604|Q35.904|K10.005|K12.221|K10.303|K08.806|K09.203|K05.201|K02.402|K04.503|K03.602|K00.201|K10.208|K13.301|K03.002|K07.501|K13.717|K12.210|K13.015|Q35.701|K12.201|K09.804|K07.007|S02.671|K12.219|Q38.301|Q38.402|K13.206|K05.103|K00.208|K03.601|K07.205|S03.404|K13.718|K03.101|K10.805|K13.016|Q38.502|K07.005|K13.703|K03.001|A69.002|K14.304|K12.213|B09xx02|K12.205|K04.804|K06.803|K10.901|K07.603|K10.807|K07.306|K07.009|K05.402|E10.632|K00.601|K07.304|K14.801|Q37.201|K06.102|K07.104|K07.008|K07.001|K05.001|Q35.105|K05.401|K12.206|K10.302|Q35.103|K07.601|K00.402|K00.203|K13.709|Q35.303|K00.603|K07.201|K02.401|K07.108|Q36.003|K04.801|K06.801|K07.121|K07.608|K07.207|K00.606|K00.004|K13.213|K12.110|S02.502|K00.002|K05.101|A50.501|K12.001|K09.901|K10.202|K14.813|K13.707|K08.805|K08.302|K09.202|K06.805|Q38.007|Q35.106|K07.602|K09.001|K10.803|K05.203|Q35.104|S02.401|T18.001|K14.402|K07.202|K14.006|K08.301|K07.117|S03.003|K13.001|K13.711|K07.308|K13.721|K00.212|K07.118|K07.211|K07.123|K06.104|K00.211|K12.207|K12.008|S02.641|K09.005|K13.014|K10.210|K09.201|K07.114|K05.301|K07.502|K12.203|K07.105|K12.220|K13.408|K09.103|K10.103|K07.006|K12.202|K04.101|B26.901|K03.201|K04.102|K12.209|Q37.901|K13.205|K13.013|K12.109|K09.106|K14.302|B00.204|K05.114|K12.101|K14.602|K10.806|K12.211|K07.307|K08.803|K08.201|K08.804|K05.104|K07.103|K13.715|K13.010|Q38.401|K12.105|K09.808|K12.104|K03.102|K09.002|K09.803|K09.205|K10.003|K13.701|K07.011|K03.501|K00.204|Q36.103|K09.805|S03.403|S03.401|K13.713|S02.404|K09.206|Q38.002|S01.531|K07.004|K13.208|S03.001|K06.811|K06.806|Q38.004|K10.201|K14.809|B00.203|K08.102|K13.404|K12.003|E11.632|K10.301|K02.201|K13.403|K04.001|K06.807|Q36.903|K07.203|K00.802|K14.808|B08.801|K07.110|K13.009|K02.001|K05.108|K14.201|K13.712|K13.405|K06.804|K00.502|K14.807|K03.801|S02.403|K07.109|K10.002|S02.651|K12.005|K05.102|E14.632|K00.401|Q38.303|Q38.101|K05.601|K09.108|K13.002|K09.806|K13.008|Q38.504|K13.719|K08.801|Q35.501|Q35.901|Q35.101|B37.001|K09.107|K00.702|K13.209|K07.305|K14.303|K02.101|K12.102|S02.661|K05.109|K09.101|Q38.006|K00.403|K00.210|K02.801|K07.801|K07.212|K05.002|Q18.701|K04.401|S03.402|S02.402|Q35.902|Q38.102|K05.113|S03.201|K13.004|K14.101|K07.003|K14.001|K00.301|K13.705|K10.203|K12.218|K12.204|K07.122|K00.602|K10.206|K10.811|K10.102|Q38.009|K04.005|Q36.102|K06.809|K09.105|K13.011|K07.107|E14.631|K05.503|K06.103|K05.112|K07.213|K00.101|K07.309|K00.404|K03.303|S02.405|K00.605|A69.103)","[NULL]","[NULL]","[NULL]","[NULL]","(CC)","[NULL]","[NULL]","[NULL]"
"132","MDCD","DX15","口腔、牙齿有关疾患，不伴合并症与伴随病                    ","(K13.501|B37.002|K08.101|K04.703|K13.207|Q37.001|K00.202|K00.001|K00.209|K13.702|B00.201|S03.002|K10.801|K14.004|K00.207|K07.204|K00.003|K14.003|K10.810|Q38.005|K05.205|K13.003|K04.008|K14.812|K05.107|K07.604|K12.108|K03.803|K04.203|Q38.503|K06.808|K02.901|K14.301|K12.214|S02.111|K12.216|K10.804|K00.501|Q18.401|K05.105|K07.106|K05.106|K05.204|K05.303|K09.004|K07.112|K07.013|K14.005|K14.802|K06.101|K13.710|S02.802|T18.002|K10.104|K05.202|K09.104|K09.007|K01.101|K05.501|K06.001|K14.502|K12.212|K04.701|K10.211|K12.215|K09.003|K13.406|K06.810|K02.301|K13.401|K10.004|K13.005|K06.812|K04.202|K00.607|K12.107|K07.206|K03.806|K02.403|K03.802|Q35.302|S02.691|K05.502|K07.014|K07.012|K09.802|K07.101|Q38.601|K05.111|Q36.901|K08.202|K01.001|K13.210|A69.001|K04.002|S02.631|K07.303|B00.205|K14.811|K08.802|K07.010|K04.201|K07.113|K12.103|K08.807|Q36.104|K03.808|S02.501|K04.006|Q38.201|K10.212|K14.002|K07.116|K12.009|K05.206|K07.102|K09.102|K09.801|K07.301|Q37.301|K13.101|K10.207|K07.302|K12.217|K10.802|K10.001|Q38.501|K05.110|K06.813|K04.502|E10.631|K13.202|K10.101|K00.801|K07.002|K05.504|K10.204|K09.006|Q38.302|K03.103|K07.901|Q38.001|K07.607|K04.702|K04.802|K12.106|S02.611|B37.884|K00.206|K04.805|K04.003|K13.706|K07.111|K10.809|Q38.003|K12.208|K09.204|K13.716|E11.631|K09.008|K10.808|K07.605|S02.681|S02.621|K04.004|K14.803|K13.704|K03.804|K07.401|K05.302|K08.103|Q18.501|K07.902|K14.501|K13.708|S01.532|Q35.301|K07.015|Q36.002|K04.007|K12.004|Q35.905|K13.720|Q36.101|Q36.001|B08.802|Q35.102|S02.601|K13.211|K09.807|Q18.601|K03.301|K06.802|K00.604|K03.401|K00.205|K10.205|Q38.304|Q36.902|B42.103|K04.602|K13.212|K07.115|K03.302|K14.901|K12.007|K13.604|Q35.904|K10.005|K12.221|K10.303|K08.806|K09.203|K05.201|K02.402|K04.503|K03.602|K00.201|K10.208|K13.301|K03.002|K07.501|K13.717|K12.210|K13.015|Q35.701|K12.201|K09.804|K07.007|S02.671|K12.219|Q38.301|Q38.402|K13.206|K05.103|K00.208|K03.601|K07.205|S03.404|K13.718|K03.101|K10.805|K13.016|Q38.502|K07.005|K13.703|K03.001|A69.002|K14.304|K12.213|B09xx02|K12.205|K04.804|K06.803|K10.901|K07.603|K10.807|K07.306|K07.009|K05.402|E10.632|K00.601|K07.304|K14.801|Q37.201|K06.102|K07.104|K07.008|K07.001|K05.001|Q35.105|K05.401|K12.206|K10.302|Q35.103|K07.601|K00.402|K00.203|K13.709|Q35.303|K00.603|K07.201|K02.401|K07.108|Q36.003|K04.801|K06.801|K07.121|K07.608|K07.207|K00.606|K00.004|K13.213|K12.110|S02.502|K00.002|K05.101|A50.501|K12.001|K09.901|K10.202|K14.813|K13.707|K08.805|K08.302|K09.202|K06.805|Q38.007|Q35.106|K07.602|K09.001|K10.803|K05.203|Q35.104|S02.401|T18.001|K14.402|K07.202|K14.006|K08.301|K07.117|S03.003|K13.001|K13.711|K07.308|K13.721|K00.212|K07.118|K07.211|K07.123|K06.104|K00.211|K12.207|K12.008|S02.641|K09.005|K13.014|K10.210|K09.201|K07.114|K05.301|K07.502|K12.203|K07.105|K12.220|K13.408|K09.103|K10.103|K07.006|K12.202|K04.101|B26.901|K03.201|K04.102|K12.209|Q37.901|K13.205|K13.013|K12.109|K09.106|K14.302|B00.204|K05.114|K12.101|K14.602|K10.806|K12.211|K07.307|K08.803|K08.201|K08.804|K05.104|K07.103|K13.715|K13.010|Q38.401|K12.105|K09.808|K12.104|K03.102|K09.002|K09.803|K09.205|K10.003|K13.701|K07.011|K03.501|K00.204|Q36.103|K09.805|S03.403|S03.401|K13.713|S02.404|K09.206|Q38.002|S01.531|K07.004|K13.208|S03.001|K06.811|K06.806|Q38.004|K10.201|K14.809|B00.203|K08.102|K13.404|K12.003|E11.632|K10.301|K02.201|K13.403|K04.001|K06.807|Q36.903|K07.203|K00.802|K14.808|B08.801|K07.110|K13.009|K02.001|K05.108|K14.201|K13.712|K13.405|K06.804|K00.502|K14.807|K03.801|S02.403|K07.109|K10.002|S02.651|K12.005|K05.102|E14.632|K00.401|Q38.303|Q38.101|K05.601|K09.108|K13.002|K09.806|K13.008|Q38.504|K13.719|K08.801|Q35.501|Q35.901|Q35.101|B37.001|K09.107|K00.702|K13.209|K07.305|K14.303|K02.101|K12.102|S02.661|K05.109|K09.101|Q38.006|K00.403|K00.210|K02.801|K07.801|K07.212|K05.002|Q18.701|K04.401|S03.402|S02.402|Q35.902|Q38.102|K05.113|S03.201|K13.004|K14.101|K07.003|K14.001|K00.301|K13.705|K10.203|K12.218|K12.204|K07.122|K00.602|K10.206|K10.811|K10.102|Q38.009|K04.005|Q36.102|K06.809|K09.105|K13.011|K07.107|E14.631|K05.503|K06.103|K05.112|K07.213|K00.101|K07.309|K00.404|K03.303|S02.405|K00.605|A69.103)","[NULL]","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"133","MDCD","DZ13","头颈、耳、鼻、咽、口其他疾患，伴合并症与伴随病            ","(K11.501|A48.801|H74.302|J95.009|A15.504|A16.806|K11.001|J35.801|B87.301|H60.302|E85.407|K11.204|B87.302|J95.010|J38.401|H60.304|Q18.102|H60.001|K11.806|T16xx03|E85.402|A36.201|J38.032|J95.003|R19.601|Q16.503|Q31.001|B90.803|J38.004|K11.808|J38.712|K11.801|Q27.303|H60.305|J39.209|K11.505|J95.401|J39.201|H61.201|H60.101|J38.005|J95.805|H68.102|S17.001|K11.301|R49.002|J34.822|Q30.802|Q16.403|J38.303|B44.801|K11.807|R06.501|T16xx01|E85.406|J39.206|J38.716|J38.704|G47.301|R07.001|H80.001|J95.806|B36.902＋H62.2*|B44.804|A16.801|J38.314|B87.401|H95.104|J34.001|A18.207|A18.001|H74.401|Q32.104|H80.203|J34.003|A18.418|J34.817|J38.012|J39.220|Q27.812|L04.001|G47.311|K11.802|S12.801|J39.214|Q31.804|Q17.402|Q38.702|K11.210|J35.802|H74.201|H60.002|Q18.203|G47.331|J38.707|S02.107|Q17.501|Q27.809|J95.008|T17.301|K11.403|J34.809|J34.007|K11.904|K11.805|S00.401|H80.201|T28.001|J39.204|K11.402|K11.211|J38.403|S10.003|Q31.201|Q17.803|J34.009|Q31.501|A18.803|J34.821|Q30.002|J38.011|K11.202|J35.903|J34.805|J39.301|J38.310|K11.213|H60.307|S17.002|Q17.303|S04.501|J38.501|J39.003|J39.004|K11.701|Q31.801|Q17.201|J34.004|J38.601|H60.506|Q17.902|Q18.201|H80.101|Q30.804|K11.703|Q17.801|A18.806|B34.801|A36.203|K11.503|Q30.801|J38.003|J38.708|S11.211|A18.602|Z46.101|Q30.901|K11.205|S11.011|J35.807|J31.011|J34.802|Z46.301|A18.205|J95.501|Q31.301|G47.321|Q16.501|R49.201|H74.303|K11.502|Q32.001|R04.101|Q38.801|J38.002|S12.803|H69.901|J34.002|Q17.301|H61.807|K11.803|H60.306|J38.705|Q17.302|A36.001|J95.007|S12.802|Q16.101|S12.805|H60.401|T17.201|Z90.021|Z45.301|Q18.105|J95.801|J38.703|H60.505|J38.306|J38.315|Q18.107|J38.404|H60.004|Q30.001|R49.101|J39.218|J38.031|H95.001|J95.005|Q16.902|H74.805|J39.207|S09.201|J39.219|H60.201|Q31.803|H60.301|J39.213|H60.303|Q32.102|H93.301|H93.801|A16.409|H61.107|Q18.101|Q30.202|J38.022|H61.806|H60.403|H60.005|H60.404|B44.201|J38.717|Q17.804|J38.311|H60.503|Q16.301|J39.005|B02.801＋H62.1*|Q16.401|R49.202|H61.002|A18.005|A18.821|A18.006|R04.803|A18.003|T16xx02|J38.502|S10.005|Q17.305|J34.820|J39.808|Q30.201|A16.401|J33.102|J38.710|Q17.304|K11.207|J34.825|Q18.106|J38.302|J35.902|R49.801|K11.704|R59.004|H60.405|H60.902|J34.803|K11.212|H68.103|B02.801|Q30.805|Q16.502|Q16.901|Q16.201|J34.008|Z45.801|A18.819|Q38.802|H93.304|A18.004|A52.704|B36.902|A18.809|I88.904|H60.904|B49xx05|J38.603|A36.004|M95.001|H61.108|A16.803|I88.104|Q18.001|S02.106|A93.801|Z90.020|J95.001|Q17.901|K11.404|S11.021|H74.301|Q38.602|J34.819|S19.801|Q17.306|J39.216|J38.316|A36.101|Q16.302|Q31.101|J95.803|M95.101|H60.402|I88.106|K11.203|H60.903|J38.718|Q30.102|Q30.101|K11.804|Q32.103|R49.802|B48.101|Q17.001|A15.501|J38.604|Q16.402|Q17.401|Q18.002|A36.002|A18.204|J34.006|Q17.101|J34.005|J39.001|S12.804|Q31.802|J38.205|J38.307|J39.212|H80.202|D86.801|J38.301|R06.701|Q27.811|I88.101|J34.808|J38.402|H60.504|K11.209|J39.002|Q27.818|A16.802|H66.003|J38.204|H92.201|J34.010|J95.004|I88.102|A16.402|J38.602|H95.101|T17.202|H60.507|A20.807|K11.401|J38.021|J34.804|Q16.001|J38.308|Q16.103|Q17.002|J38.001|H60.901|H92.002|J39.208|S02.105|K11.702|J34.806|J95.002|K11.208|Q18.103|J34.823|J34.801|A18.202|K11.206|H60.102|R68.201|I86.809|J34.810|Q38.701|B48.302|Q32.101|H60.502|A36.003|H74.304|B37.205|A18.002|H61.109|A52.703|H92.101|S10.002|Q17.004|K11.504|J39.101|H69.001|Q85.912|Q30.803|A66.501|H60.003|H80.901|B26.802|R49.001|J34.807|Q16.102|Q17.003|H68.101|J33.101|S11.881|A18.825|A42.202|A18.603|J95.807)","[NULL]","[NULL]","[NULL]","[NULL]","(CC)","[NULL]","[NULL]","[NULL]"
"134","MDCD","DZ15","头颈、耳、鼻、咽、口其他疾患，不伴合并症与伴随病          ","(K11.501|A48.801|H74.302|J95.009|A15.504|A16.806|K11.001|J35.801|B87.301|H60.302|E85.407|K11.204|B87.302|J95.010|J38.401|H60.304|Q18.102|H60.001|K11.806|T16xx03|E85.402|A36.201|J38.032|J95.003|R19.601|Q16.503|Q31.001|B90.803|J38.004|K11.808|J38.712|K11.801|Q27.303|H60.305|J39.209|K11.505|J95.401|J39.201|H61.201|H60.101|J38.005|J95.805|H68.102|S17.001|K11.301|R49.002|J34.822|Q30.802|Q16.403|J38.303|B44.801|K11.807|R06.501|T16xx01|E85.406|J39.206|J38.716|J38.704|G47.301|R07.001|H80.001|J95.806|B36.902＋H62.2*|B44.804|A16.801|J38.314|B87.401|H95.104|J34.001|A18.207|A18.001|H74.401|Q32.104|H80.203|J34.003|A18.418|J34.817|J38.012|J39.220|Q27.812|L04.001|G47.311|K11.802|S12.801|J39.214|Q31.804|Q17.402|Q38.702|K11.210|J35.802|H74.201|H60.002|Q18.203|G47.331|J38.707|S02.107|Q17.501|Q27.809|J95.008|T17.301|K11.403|J34.809|J34.007|K11.904|K11.805|S00.401|H80.201|T28.001|J39.204|K11.402|K11.211|J38.403|S10.003|Q31.201|Q17.803|J34.009|Q31.501|A18.803|J34.821|Q30.002|J38.011|K11.202|J35.903|J34.805|J39.301|J38.310|K11.213|H60.307|S17.002|Q17.303|S04.501|J38.501|J39.003|J39.004|K11.701|Q31.801|Q17.201|J34.004|J38.601|H60.506|Q17.902|Q18.201|H80.101|Q30.804|K11.703|Q17.801|A18.806|B34.801|A36.203|K11.503|Q30.801|J38.003|J38.708|S11.211|A18.602|Z46.101|Q30.901|K11.205|S11.011|J35.807|J31.011|J34.802|Z46.301|A18.205|J95.501|Q31.301|G47.321|Q16.501|R49.201|H74.303|K11.502|Q32.001|R04.101|Q38.801|J38.002|S12.803|H69.901|J34.002|Q17.301|H61.807|K11.803|H60.306|J38.705|Q17.302|A36.001|J95.007|S12.802|Q16.101|S12.805|H60.401|T17.201|Z90.021|Z45.301|Q18.105|J95.801|J38.703|H60.505|J38.306|J38.315|Q18.107|J38.404|H60.004|Q30.001|R49.101|J39.218|J38.031|H95.001|J95.005|Q16.902|H74.805|J39.207|S09.201|J39.219|H60.201|Q31.803|H60.301|J39.213|H60.303|Q32.102|H93.301|H93.801|A16.409|H61.107|Q18.101|Q30.202|J38.022|H61.806|H60.403|H60.005|H60.404|B44.201|J38.717|Q17.804|J38.311|H60.503|Q16.301|J39.005|B02.801＋H62.1*|Q16.401|R49.202|H61.002|A18.005|A18.821|A18.006|R04.803|A18.003|T16xx02|J38.502|S10.005|Q17.305|J34.820|J39.808|Q30.201|A16.401|J33.102|J38.710|Q17.304|K11.207|J34.825|Q18.106|J38.302|J35.902|R49.801|K11.704|R59.004|H60.405|H60.902|J34.803|K11.212|H68.103|B02.801|Q30.805|Q16.502|Q16.901|Q16.201|J34.008|Z45.801|A18.819|Q38.802|H93.304|A18.004|A52.704|B36.902|A18.809|I88.904|H60.904|B49xx05|J38.603|A36.004|M95.001|H61.108|A16.803|I88.104|Q18.001|S02.106|A93.801|Z90.020|J95.001|Q17.901|K11.404|S11.021|H74.301|Q38.602|J34.819|S19.801|Q17.306|J39.216|J38.316|A36.101|Q16.302|Q31.101|J95.803|M95.101|H60.402|I88.106|K11.203|H60.903|J38.718|Q30.102|Q30.101|K11.804|Q32.103|R49.802|B48.101|Q17.001|A15.501|J38.604|Q16.402|Q17.401|Q18.002|A36.002|A18.204|J34.006|Q17.101|J34.005|J39.001|S12.804|Q31.802|J38.205|J38.307|J39.212|H80.202|D86.801|J38.301|R06.701|Q27.811|I88.101|J34.808|J38.402|H60.504|K11.209|J39.002|Q27.818|A16.802|H66.003|J38.204|H92.201|J34.010|J95.004|I88.102|A16.402|J38.602|H95.101|T17.202|H60.507|A20.807|K11.401|J38.021|J34.804|Q16.001|J38.308|Q16.103|Q17.002|J38.001|H60.901|H92.002|J39.208|S02.105|K11.702|J34.806|J95.002|K11.208|Q18.103|J34.823|J34.801|A18.202|K11.206|H60.102|R68.201|I86.809|J34.810|Q38.701|B48.302|Q32.101|H60.502|A36.003|H74.304|B37.205|A18.002|H61.109|A52.703|H92.101|S10.002|Q17.004|K11.504|J39.101|H69.001|Q85.912|Q30.803|A66.501|H60.003|H80.901|B26.802|R49.001|J34.807|Q16.102|Q17.003|H68.101|J33.101|S11.881|A18.825|A42.202|A18.603|J95.807)","[NULL]","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"135","MDCE","EB11","胸部大手术，伴重要合并症与伴随病           ","[NULL]","(38.45002|33.48001|33.34001|33.39003|38.45008|33.49001|34.59002|31.71001|38.45003|32.49001|32.22003|34.74001|38.85008|32.28008|37.91001|34.74006|77.91004|32.21001|37.31001|38.45001|32.1002|31.73002|32.29009|32.50002|37.24001|38.85007|34.59001|34.73001|38.85001|34.51001|32.39001|32.39002|32.6002|32.22002|37.24002|32.59002|34.73002|38.05001|37.12005|34.74005|34.51004|32.28006|31.79001|37.31002|34.6002|32.01001|32.20001|32.6003|38.85017|38.45012|40.59007|31.5004|32.21005|32.59001|33.39002|40.63001|39.59015|34.74002|40.52001|32.41001|34.93001|33.34003|34.6001|38.85015|37.31004|53.80001|38.85006|32.49002|38.85012|32.50001|34.99003|31.5007|38.45014|40.63002|32.1004|38.15001|38.85016|33.49002|34.02001|32.30001|34.93002|32.1003|34.59005|38.85014|34.03001|37.12004|53.80002|38.85013|33.42001|32.1001|38.05003|34.02003|37.12008|38.45013|38.85011|38.05002|37.12001|32.28004|31.75003|53.7001|38.85003|37.12003|38.45011|32.6004|38.65001|38.4501)","[NULL]","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
"136","MDCE","EB15","胸部大手术，不伴合并症与伴随病             ","[NULL]","(38.45002|33.48001|33.34001|33.39003|38.45008|33.49001|34.59002|31.71001|38.45003|32.49001|32.22003|34.74001|38.85008|32.28008|37.91001|34.74006|77.91004|32.21001|37.31001|38.45001|32.1002|31.73002|32.29009|32.50002|37.24001|38.85007|34.59001|34.73001|38.85001|34.51001|32.39001|32.39002|32.6002|32.22002|37.24002|32.59002|34.73002|38.05001|37.12005|34.74005|34.51004|32.28006|31.79001|37.31002|34.6002|32.01001|32.20001|32.6003|38.85017|38.45012|40.59007|31.5004|32.21005|32.59001|33.39002|40.63001|39.59015|34.74002|40.52001|32.41001|34.93001|33.34003|34.6001|38.85015|37.31004|53.80001|38.85006|32.49002|38.85012|32.50001|34.99003|31.5007|38.45014|40.63002|32.1004|38.15001|38.85016|33.49002|34.02001|32.30001|34.93002|32.1003|34.59005|38.85014|34.03001|37.12004|53.80002|38.85013|33.42001|32.1001|38.05003|34.02003|37.12008|38.45013|38.85011|38.05002|37.12001|32.28004|31.75003|53.7001|38.85003|37.12003|38.45011|32.6004|38.65001|38.4501)","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"137","MDCE","EB21","纵隔手术，伴重要合并症与伴随病             ","[NULL]","(34.1003|07.82003|34.3001|07.84001|40.29015|40.29004|40.69001|07.81009|07.83001|34.22001|34.3005|34.1005|40.59004|34.1004|07.16001|40.63001|07.84002|34.26001|07.94001|40.64001|40.69002|07.83002|07.81006|07.82002|31.3007|07.81005)","[NULL]","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
"138","MDCE","EB25","纵隔手术，不伴合并症与伴随病               ","[NULL]","(34.1003|07.82003|34.3001|07.84001|40.29015|40.29004|40.69001|07.81009|07.83001|34.22001|34.3005|34.1005|40.59004|34.1004|07.16001|40.63001|07.84002|34.26001|07.94001|40.64001|40.69002|07.83002|07.81006|07.82002|31.3007|07.81005)","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"139","MDCE","EC19","结核，手术室手术                           ","(A16.501|A15.503|A16.408|A16.502|A15.502|A16.208|A16.001|A16.202|A16.303|A16.403|A15.401|A16.211|A16.307|A16.204|A16.306|A15.601|A16.206|A16.503|A16.302|A16.505|A16.207|A16.406|A16.507|A16.305|A15.201|A16.702|A16.205|A16.203|A16.504|A16.201|A16.209|A15.001|A16.301|A15.101|A16.210|A16.701)","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]"
"140","MDCE","EC21","胸部的中等手术，伴重要合并症与伴随病       ","[NULL]","(33.0002|32.29004|33.1001|33.41001|33.0001|32.01003|34.99003|33.1002|32.24001|34.99006|32.01004|33.91001|33.43002|32.29005|31.99002|31.99004|32.23001|33.49002|34.99001|32.09001|33.92001|33.28001)","[NULL]","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
"141","MDCE","EC25","胸部的中等手术，不伴合并症与伴随病         ","[NULL]","(33.0002|32.29004|33.1001|33.41001|33.0001|32.01003|34.99003|33.1002|32.24001|34.99006|32.01004|33.91001|33.43002|32.29005|31.99002|31.99004|32.23001|33.49002|34.99001|32.09001|33.92001|33.28001)","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"142","MDCE","EJ11","呼吸系统其他手术，伴重要合并症与伴随病     ","[NULL]","(31.45001|78.51006|00.22002|34.09002|77.81002|77.01003|33.31001|78.41001|77.21001|40.11002|98.15001|86.4004|31.5003|53.7004|34.27001|79.39051|53.7002|38.7007|79.39041|39.54001|78.01002|78.51009|77.61001|86.06005|34.04003|78.11002|40.9015|86.3047|31.92002|78.61005|53.7003|78.51015|38.7003|77.01001|31.73001|86.06004|39.59016|79.39053|34.20001|39.31006|39.50013|92.31001|40.29014|34.71001|39.50008|39.59017|92.32002|86.59006|34.89002|33.27004|30.29003|79.39036|38.85008|39.73002|38.21001|30.01001|40.51001|34.72001|39.50016|40.11003|33.99001|34.21002|39.50015|38.35001|77.91004|78.11001|39.98001|79.39042|78.71003|34.82003|39.59012|31.3001|30.09003|53.81001|86.04011|78.61003|78.51014|31.45002|34.83001|34.79002|78.51008|79.39049|34.79001|30.22001|38.7002|31.72001|30.29009|39.98002|77.71001|78.51019|77.41001|30.29001|78.51016|79.19004|92.31002|33.26001|77.61008|77.81006|34.91003|31.5009|31.3002|78.61001|30.21001|40.9010|34.81003|78.51013|33.93001|77.91006|38.7004|34.4001|78.61002|34.92001|78.51005|77.91002|34.01002|92.27002|31.75002|78.11004|77.91001|39.59015|39.73001|33.32001|40.21002|77.61004|77.61006|31.98004|77.01004|40.41001|77.49001|40.22001|40.3002|38.7001|34.84003|30.29002|77.49002|77.01002|34.09009|92.32004|78.51018|86.6901|79.3904|77.91005|78.61004|34.85001|92.27008|77.21003|79.39035|92.32003|78.5101|39.53008|40.9013|98.15002|31.91002|34.71002|40.3001|40.9014|77.49003|34.99003|30.29007|30.09021|34.82002|40.9016|78.51011|31.92001|78.51017|34.81002|40.9008|31.98001|34.4007|40.3003|86.05004|34.03002|34.09006|86.28012|92.32001|77.81004|30.1001|79.39034|34.99001|98.18001|31.29001|34.09007|40.42001|78.01004|40.29002|77.21002|39.50014|34.91004|92.30001|78.61007|31.3005|78.51007|33.24001|78.11003|83.21001|40.9004|78.51004|86.3072|34.4008|78.71002|30.22002|78.71001|78.01003|78.51003|38.85009|34.99004|31.79004|30.09024|40.9003|34.04001|78.01001|92.28001|33.20001|33.32002|31.75001|79.29002|34.01001|31.95001|78.51012|77.21004|30.22003|79.39054|86.69021|78.61006|40.51002|31.69013|34.09001|92.33001|34.0901|31.93002|31.91001|86.22011|40.23001|04.07009|77.81001|30.09031|39.59002|34.09008|40.9009|38.8501)","[NULL]","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
